TAZ,2010,2015,2020,2025,2030,2035,2040,2045,2050
300628,1,1,1,1,1,1,1,1,1
300629,1,1,1,1,1,1,1,1,1
300630,1,1,1,1,1,1,1,1,1
300631,1,1,1,1,1,1,1,1,1
300632,1,1,1,1,1,1,1,1,1
300633,1,1,1,1,1,1,1,1,1
300634,1,1,1,1,1,1,1,1,1
300635,1,1,1,1,1,1,1,1,1
300637,1,1,1,1,1,1,1,1,1
300638,1,1,1,1,1,1,1,1,1
300639,1,1,1,1,1,1,1,1,1
300640,1,1,1,1,1,1,1,1,1
300641,1,1,1,1,1,1,1,1,1
300642,1,1,1,1,1,1,1,1,1
300643,1,1,1,1,1,1,1,1,1
300644,1,1,1,1,1,1,1,1,1
300645,1,1,1,1,1,1,1,1,1
300646,1,1,1,1,1,1,1,1,1
300647,1,1,1,1,1,1,1,1,1
300648,1,1,1,1,1,1,1,1,1
300649,1,1,1,1,1,1,1,1,1
300650,1,1,1,1,1,1,1,1,1
300651,1,1,1,1,1,1,1,1,1
300652,1,1,1,1,1,1,1,1,1
300653,1,1,1,1,1,1,1,1,1
300654,1,1,1,1,1,1,1,1,1
300655,1,1,1,1,1,1,1,1,1
300656,1,1,1,1,1,1,1,1,1
300657,1,1,1,1,1,1,1,1,1
300658,1,1,1,1,1,1,1,1,1
300659,1,1,1,1,1,1,1,1,1
300660,1,1,1,1,1,1,1,1,1
300661,1,1,1,1,1,1,1,1,1
300662,1,1,1,1,1,1,1,1,1
300663,1,1,1,1,1,1,1,1,1
300664,1,1,1,1,1,1,1,1,1
300665,1,1,1,1,1,1,1,1,1
300666,1,1,1,1,1,1,1,1,1
300667,1,1,1,1,1,1,1,1,1
300668,1,1,1,1,1,1,1,1,1
300669,1,1,1,1,1,1,1,1,1
300670,1,1,1,1,1,1,1,1,1
300671,1,1,1,1,1,1,1,1,1
300672,1,1,1,1,1,1,1,1,1
300673,1,1,1,1,1,1,1,1,1
300674,1,1,1,1,1,1,1,1,1
300675,1,1,1,1,1,1,1,1,1
300676,1,1,1,1,1,1,1,1,1
300677,1,1,1,1,1,1,1,1,1
300678,1,1,1,1,1,1,1,1,1
300679,1,1,1,1,1,1,1,1,1
300680,1,1,1,1,1,1,1,1,1
300681,1,1,1,1,1,1,1,1,1
300682,1,1,1,1,1,1,1,1,1
300683,1,1,1,1,1,1,1,1,1
300684,1,1,1,1,1,1,1,1,1
300685,1,1,1,1,1,1,1,1,1
300686,1,1,1,1,1,1,1,1,1
300687,1,1,1,1,1,1,1,1,1
300688,1,1,1,1,1,1,1,1,1
300689,1,1,1,1,1,1,1,1,1
300690,1,1,1,1,1,1,1,1,1
300691,1,1,1,1,1,1,1,1,1
300692,1,1,1,1,1,1,1,1,1
300693,1,1,1,1,1,1,1,1,1
300695,1,1,1,1,1,1,1,1,1
300696,1,1,1,1,1,1,1,1,1
300697,1,1,1,1,1,1,1,1,1
300698,1,1,1,1,1,1,1,1,1
300699,1,1,1,1,1,1,1,1,1
300700,1,1,1,1,1,1,1,1,1
300701,1,1,1,1,1,1,1,1,1
300702,1,1,1,1,1,1,1,1,1
300703,1,1,1,1,1,1,1,1,1
300704,1,1,1,1,1,1,1,1,1
300705,1,1,1,1,1,1,1,1,1
300706,1,1,1,1,1,1,1,1,1
300707,1,1,1,1,1,1,1,1,1
300708,1,1,1,1,1,1,1,1,1
300709,1,1,1,1,1,1,1,1,1
300710,1,1,1,1,1,1,1,1,1
300711,1,1,1,1,1,1,1,1,1
300712,1,1,1,1,1,1,1,1,1
300713,1,1,1,1,1,1,1,1,1
300714,1,1,1,1,1,1,1,1,1
300715,1,1,1,1,1,1,1,1,1
300716,1,1,1,1,1,1,1,1,1
300717,1,1,1,1,1,1,1,1,1
300718,1,1,1,1,1,1,1,1,1
300719,1,1,1,1,1,1,1,1,1
300720,1,1,1,1,1,1,1,1,1
300721,1,1,1,1,1,1,1,1,1
300722,1,1,1,1,1,1,1,1,1
300723,1,1,1,1,1,1,1,1,1
300724,1,1,1,1,1,1,1,1,1
300725,1,1,1,1,1,1,1,1,1
300726,1,1,1,1,1,1,1,1,1
300727,1,1,1,1,1,1,1,1,1
300728,1,1,1,1,1,1,1,1,1
300729,1,1,1,1,1,1,1,1,1
300730,1,1,1,1,1,1,1,1,1
300731,1,1,1,1,1,1,1,1,1
300732,1,1,1,1,1,1,1,1,1
300733,1,1,1,1,1,1,1,1,1
300734,1,1,1,1,1,1,1,1,1
300735,1,1,1,1,1,1,1,1,1
300736,1,1,1,1,1,1,1,1,1
300737,1,1,1,1,1,1,1,1,1
300738,1,1,1,1,1,1,1,1,1
300739,1,1,1,1,1,1,1,1,1
300740,1,1,1,1,1,1,1,1,1
300741,1,1,1,1,1,1,1,1,1
300742,1,1,1,1,1,1,1,1,1
300743,1,1,1,1,1,1,1,1,1
300744,1,1,1,1,1,1,1,1,1
300745,1,1,1,1,1,1,1,1,1
300746,1,1,1,1,1,1,1,1,1
300747,1,1,1,1,1,1,1,1,1
300748,1,1,1,1,1,1,1,1,1
300749,1,1,1,1,1,1,1,1,1
300750,1,1,1,1,1,1,1,1,1
300751,1,1,1,1,1,1,1,1,1
300752,1,1,1,1,1,1,1,1,1
300753,1,1,1,1,1,1,1,1,1
300754,1,1,1,1,1,1,1,1,1
300755,1,1,1,1,1,1,1,1,1
300756,1,1,1,1,1,1,1,1,1
300757,1,1,1,1,1,1,1,1,1
300758,1,1,1,1,1,1,1,1,1
300759,1,1,1,1,1,1,1,1,1
300760,1,1,1,1,1,1,1,1,1
300761,1,1,1,1,1,1,1,1,1
300762,1,1,1,1,1,1,1,1,1
300763,1,1,1,1,1,1,1,1,1
300764,1,1,1,1,1,1,1,1,1
300765,1,1,1,1,1,1,1,1,1
300766,1,1,1,1,1,1,1,1,1
300767,1,1,1,1,1,1,1,1,1
300768,1,1,1,1,1,1,1,1,1
300769,1,1,1,1,1,1,1,1,1
300770,1,1,1,1,1,1,1,1,1
300771,1,1,1,1,1,1,1,1,1
300772,1,1,1,1,1,1,1,1,1
300773,1,1,1,1,1,1,1,1,1
300774,1,1,1,1,1,1,1,1,1
300775,1,1,1,1,1,1,1,1,1
300776,1,1,1,1,1,1,1,1,1
300777,1,1,1,1,1,1,1,1,1
300778,1,1,1,1,1,1,1,1,1
300779,1,1,1,1,1,1,1,1,1
300780,1,1,1,1,1,1,1,1,1
300781,1,1,1,1,1,1,1,1,1
300782,1,1,1,1,1,1,1,1,1
300783,1,1,1,1,1,1,1,1,1
300784,1,1,1,1,1,1,1,1,1
300785,1,1,1,1,1,1,1,1,1
300786,1,1,1,1,1,1,1,1,1
300787,1,1,1,1,1,1,1,1,1
300788,1,1,1,1,1,1,1,1,1
300789,1,1,1,1,1,1,1,1,1
300790,1,1,1,1,1,1,1,1,1
300791,1,1,1,1,1,1,1,1,1
300792,1,1,1,1,1,1,1,1,1
300793,1,1,1,1,1,1,1,1,1
300794,1,1,1,1,1,1,1,1,1
300795,1,1,1,1,1,1,1,1,1
300796,1,1,1,1,1,1,1,1,1
300797,1,1,1,1,1,1,1,1,1
300798,1,1,1,1,1,1,1,1,1
300799,1,1,1,1,1,1,1,1,1
300800,1,1,1,1,1,1,1,1,1
300801,1,1,1,1,1,1,1,1,1
300802,1,1,1,1,1,1,1,1,1
300803,1,1,1,1,1,1,1,1,1
300804,1,1,1,1,1,1,1,1,1
300805,1,1,1,1,1,1,1,1,1
300806,1,1,1,1,1,1,1,1,1
300807,1,1,1,1,1,1,1,1,1
300808,1,1,1,1,1,1,1,1,1
300809,1,1,1,1,1,1,1,1,1
300810,1,1,1,1,1,1,1,1,1
300811,1,1,1,1,1,1,1,1,1
300813,1,1,1,1,1,1,1,1,1
300814,1,1,1,1,1,1,1,1,1
300815,1,1,1,1,1,1,1,1,1
300816,1,1,1,1,1,1,1,1,1
300817,1,1,1,1,1,1,1,1,1
300819,1,1,1,1,1,1,1,1,1
300820,1,1,1,1,1,1,1,1,1
300821,1,1,1,1,1,1,1,1,1
300822,1,1,1,1,1,1,1,1,1
300823,1,1,1,1,1,1,1,1,1
300824,1,1,1,1,1,1,1,1,1
300825,1,1,1,1,1,1,1,1,1
300826,1,1,1,1,1,1,1,1,1
300827,1,1,1,1,1,1,1,1,1
300828,1,1,1,1,1,1,1,1,1
300829,1,1,1,1,1,1,1,1,1
300830,1,1,1,1,1,1,1,1,1
300831,1,1,1,1,1,1,1,1,1
300832,1,1,1,1,1,1,1,1,1
300833,1,1,1,1,1,1,1,1,1
300834,1,1,1,1,1,1,1,1,1
300835,1,1,1,1,1,1,1,1,1
300836,1,1,1,1,1,1,1,1,1
300837,1,1,1,1,1,1,1,1,1
300838,1,1,1,1,1,1,1,1,1
300839,1,1,1,1,1,1,1,1,1
300840,1,1,1,1,1,1,1,1,1
300841,1,1,1,1,1,1,1,1,1
300842,1,1,1,1,1,1,1,1,1
300843,1,1,1,1,1,1,1,1,1
300844,1,1,1,1,1,1,1,1,1
300845,1,1,1,1,1,1,1,1,1
300846,1,1,1,1,1,1,1,1,1
300847,1,1,1,1,1,1,1,1,1
300848,1,1,1,1,1,1,1,1,1
300849,1,1,1,1,1,1,1,1,1
300850,1,1,1,1,1,1,1,1,1
300851,1,1,1,1,1,1,1,1,1
300852,1,1,1,1,1,1,1,1,1
300853,1,1,1,1,1,1,1,1,1
300854,1,1,1,1,1,1,1,1,1
300855,1,1,1,1,1,1,1,1,1
300856,1,1,1,1,1,1,1,1,1
300857,1,1,1,1,1,1,1,1,1
300858,1,1,1,1,1,1,1,1,1
300859,1,1,1,1,1,1,1,1,1
300860,1,1,1,1,1,1,1,1,1
300861,1,1,1,1,1,1,1,1,1
300862,1,1,1,1,1,1,1,1,1
300863,1,1,1,1,1,1,1,1,1
300864,1,1,1,1,1,1,1,1,1
300865,1,1,1,1,1,1,1,1,1
300866,1,1,1,1,1,1,1,1,1
300867,1,1,1,1,1,1,1,1,1
300868,1,1,1,1,1,1,1,1,1
300870,1,1,1,1,1,1,1,1,1
300872,1,1,1,1,1,1,1,1,1
300873,1,1,1,1,1,1,1,1,1
300875,1,1,1,1,1,1,1,1,1
300876,1,1,1,1,1,1,1,1,1
300877,1,1,1,1,1,1,1,1,1
300878,1,1,1,1,1,1,1,1,1
300879,1,1,1,1,1,1,1,1,1
300880,1,1,1,1,1,1,1,1,1
300881,1,1,1,1,1,1,1,1,1
300882,1,1,1,1,1,1,1,1,1
300883,1,1,1,1,1,1,1,1,1
300884,1,1,1,1,1,1,1,1,1
300885,1,1,1,1,1,1,1,1,1
300886,1,1,1,1,1,1,1,1,1
300887,1,1,1,1,1,1,1,1,1
300888,1,1,1,1,1,1,1,1,1
300889,1,1,1,1,1,1,1,1,1
300890,1,1,1,1,1,1,1,1,1
300891,1,1,1,1,1,1,1,1,1
300892,1,1,1,1,1,1,1,1,1
300893,1,1,1,1,1,1,1,1,1
300894,1,1,1,1,1,1,1,1,1
300895,1,1,1,1,1,1,1,1,1
300896,1,1,1,1,1,1,1,1,1
300897,1,1,1,1,1,1,1,1,1
300898,1,1,1,1,1,1,1,1,1
300899,1,1,1,1,1,1,1,1,1
300900,1,1,1,1,1,1,1,1,1
300901,1,1,1,1,1,1,1,1,1
300902,1,1,1,1,1,1,1,1,1
300903,1,1,1,1,1,1,1,1,1
300904,1,1,1,1,1,1,1,1,1
300905,1,1,1,1,1,1,1,1,1
300906,1,1,1,1,1,1,1,1,1
300907,1,1,1,1,1,1,1,1,1
300908,1,1,1,1,1,1,1,1,1
300909,1,1,1,1,1,1,1,1,1
300911,1,1,1,1,1,1,1,1,1
300912,1,1,1,1,1,1,1,1,1
300913,1,1,1,1,1,1,1,1,1
300914,1,1,1,1,1,1,1,1,1
300915,1,1,1,1,1,1,1,1,1
300916,1,1,1,1,1,1,1,1,1
300917,1,1,1,1,1,1,1,1,1
300918,1,1,1,1,1,1,1,1,1
300919,1,1,1,1,1,1,1,1,1
300920,1,1,1,1,1,1,1,1,1
300921,1,1,1,1,1,1,1,1,1
300922,1,1,1,1,1,1,1,1,1
300923,1,1,1,1,1,1,1,1,1
300924,1,1,1,1,1,1,1,1,1
300925,1,1,1,1,1,1,1,1,1
300926,1,1,1,1,1,1,1,1,1
300927,1,1,1,1,1,1,1,1,1
300928,1,1,1,1,1,1,1,1,1
300929,1,1,1,1,1,1,1,1,1
300930,1,1,1,1,1,1,1,1,1
300931,1,1,1,1,1,1,1,1,1
300932,1,1,1,1,1,1,1,1,1
300933,1,1,1,1,1,1,1,1,1
300934,1,1,1,1,1,1,1,1,1
300935,1,1,1,1,1,1,1,1,1
300936,1,1,1,1,1,1,1,1,1
300937,1,1,1,1,1,1,1,1,1
300938,1,1,1,1,1,1,1,1,1
300939,1,1,1,1,1,1,1,1,1
300940,1,1,1,1,1,1,1,1,1
300941,1,1,1,1,1,1,1,1,1
300942,1,1,1,1,1,1,1,1,1
300943,1,1,1,1,1,1,1,1,1
300944,1,1,1,1,1,1,1,1,1
300945,1,1,1,1,1,1,1,1,1
300946,1,1,1,1,1,1,1,1,1
300947,1,1,1,1,1,1,1,1,1
300948,1,1,1,1,1,1,1,1,1
300949,1,1,1,1,1,1,1,1,1
300950,1,1,1,1,1,1,1,1,1
300951,1,1,1,1,1,1,1,1,1
300952,1,1,1,1,1,1,1,1,1
300953,1,1,1,1,1,1,1,1,1
300954,1,1,1,1,1,1,1,1,1
300955,1,1,1,1,1,1,1,1,1
300956,1,1,1,1,1,1,1,1,1
300957,1,1,1,1,1,1,1,1,1
300958,1,1,1,1,1,1,1,1,1
300959,1,1,1,1,1,1,1,1,1
300960,1,1,1,1,1,1,1,1,1
300961,1,1,1,1,1,1,1,1,1
300962,1,1,1,1,1,1,1,1,1
300963,1,1,1,1,1,1,1,1,1
300964,1,1,1,1,1,1,1,1,1
300966,1,1,1,1,1,1,1,1,1
300967,1,1,1,1,1,1,1,1,1
300968,1,1,1,1,1,1,1,1,1
300969,1,1,1,1,1,1,1,1,1
300970,1,1,1,1,1,1,1,1,1
300972,1,1,1,1,1,1,1,1,1
300973,1,1,1,1,1,1,1,1,1
300974,1,1,1,1,1,1,1,1,1
300975,1,1,1,1,1,1,1,1,1
300976,1,1,1,1,1,1,1,1,1
300977,1,1,1,1,1,1,1,1,1
300978,1,1,1,1,1,1,1,1,1
300979,1,1,1,1,1,1,1,1,1
300980,1,1,1,1,1,1,1,1,1
300981,1,1,1,1,1,1,1,1,1
300982,1,1,1,1,1,1,1,1,1
300983,1,1,1,1,1,1,1,1,1
300984,1,1,1,1,1,1,1,1,1
300985,1,1,1,1,1,1,1,1,1
300986,1,1,1,1,1,1,1,1,1
300987,1,1,1,1,1,1,1,1,1
300988,1,1,1,1,1,1,1,1,1
300989,1,1,1,1,1,1,1,1,1
300990,1,1,1,1,1,1,1,1,1
300991,1,1,1,1,1,1,1,1,1
300992,1,1,1,1,1,1,1,1,1
300994,1,1,1,1,1,1,1,1,1
300996,1,1,1,1,1,1,1,1,1
300997,1,1,1,1,1,1,1,1,1
300998,1,1,1,1,1,1,1,1,1
300999,1,1,1,1,1,1,1,1,1
301000,1,1,1,1,1,1,1,1,1
301001,1,1,1,1,1,1,1,1,1
301002,1,1,1,1,1,1,1,1,1
301003,1,1,1,1,1,1,1,1,1
301004,1,1,1,1,1,1,1,1,1
301005,1,1,1,1,1,1,1,1,1
301006,1,1,1,1,1,1,1,1,1
301007,1,1,1,1,1,1,1,1,1
301008,1,1,1,1,1,1,1,1,1
301009,1,1,1,1,1,1,1,1,1
301010,1,1,1,1,1,1,1,1,1
301011,1,1,1,1,1,1,1,1,1
301012,1,1,1,1,1,1,1,1,1
301013,1,1,1,1,1,1,1,1,1
301014,1,1,1,1,1,1,1,1,1
301015,1,1,1,1,1,1,1,1,1
301016,1,1,1,1,1,1,1,1,1
301017,1,1,1,1,1,1,1,1,1
301018,1,1,1,1,1,1,1,1,1
301019,1,1,1,1,1,1,1,1,1
301020,1,1,1,1,1,1,1,1,1
301021,1,1,1,1,1,1,1,1,1
301022,1,1,1,1,1,1,1,1,1
301023,1,1,1,1,1,1,1,1,1
301024,1,1,1,1,1,1,1,1,1
301025,1,1,1,1,1,1,1,1,1
301026,1,1,1,1,1,1,1,1,1
301027,1,1,1,1,1,1,1,1,1
301028,1,1,1,1,1,1,1,1,1
301029,1,1,1,1,1,1,1,1,1
301030,1,1,1,1,1,1,1,1,1
301031,1,1,1,1,1,1,1,1,1
301032,1,1,1,1,1,1,1,1,1
301033,1,1,1,1,1,1,1,1,1
301034,1,1,1,1,1,1,1,1,1
301035,1,1,1,1,1,1,1,1,1
301036,1,1,1,1,1,1,1,1,1
301037,1,1,1,1,1,1,1,1,1
301038,1,1,1,1,1,1,1,1,1
301039,1,1,1,1,1,1,1,1,1
301040,1,1,1,1,1,1,1,1,1
301041,1,1,1,1,1,1,1,1,1
301042,1,1,1,1,1,1,1,1,1
301043,1,1,1,1,1,1,1,1,1
301044,1,1,1,1,1,1,1,1,1
301045,1,1,1,1,1,1,1,1,1
301046,1,1,1,1,1,1,1,1,1
301047,1,1,1,1,1,1,1,1,1
301048,1,1,1,1,1,1,1,1,1
301049,1,1,1,1,1,1,1,1,1
301050,1,1,1,1,1,1,1,1,1
301051,1,1,1,1,1,1,1,1,1
301053,1,1,1,1,1,1,1,1,1
301054,1,1,1,1,1,1,1,1,1
301055,1,1,1,1,1,1,1,1,1
301056,1,1,1,1,1,1,1,1,1
301057,1,1,1,1,1,1,1,1,1
301058,1,1,1,1,1,1,1,1,1
301059,1,1,1,1,1,1,1,1,1
301060,1,1,1,1,1,1,1,1,1
301061,1,1,1,1,1,1,1,1,1
301062,1,1,1,1,1,1,1,1,1
301063,1,1,1,1,1,1,1,1,1
301064,1,1,1,1,1,1,1,1,1
301065,1,1,1,1,1,1,1,1,1
301066,1,1,1,1,1,1,1,1,1
301068,1,1,1,1,1,1,1,1,1
301069,1,1,1,1,1,1,1,1,1
301070,1,1,1,1,1,1,1,1,1
301071,1,1,1,1,1,1,1,1,1
301072,1,1,1,1,1,1,1,1,1
301073,1,1,1,1,1,1,1,1,1
301074,1,1,1,1,1,1,1,1,1
301075,1,1,1,1,1,1,1,1,1
301076,1,1,1,1,1,1,1,1,1
301077,1,1,1,1,1,1,1,1,1
301078,1,1,1,1,1,1,1,1,1
301079,1,1,1,1,1,1,1,1,1
301080,1,1,1,1,1,1,1,1,1
301081,1,1,1,1,1,1,1,1,1
301082,1,1,1,1,1,1,1,1,1
301084,1,1,1,1,1,1,1,1,1
301085,1,1,1,1,1,1,1,1,1
301086,1,1,1,1,1,1,1,1,1
301087,1,1,1,1,1,1,1,1,1
301088,1,1,1,1,1,1,1,1,1
301089,1,1,1,1,1,1,1,1,1
301090,1,1,1,1,1,1,1,1,1
301091,1,1,1,1,1,1,1,1,1
301092,1,1,1,1,1,1,1,1,1
301093,1,1,1,1,1,1,1,1,1
301094,1,1,1,1,1,1,1,1,1
301095,1,1,1,1,1,1,1,1,1
301096,1,1,1,1,1,1,1,1,1
301097,1,1,1,1,1,1,1,1,1
301098,1,1,1,1,1,1,1,1,1
301099,1,1,1,1,1,1,1,1,1
301100,1,1,1,1,1,1,1,1,1
301101,1,1,1,1,1,1,1,1,1
301102,1,1,1,1,1,1,1,1,1
301103,1,1,1,1,1,1,1,1,1
301104,1,1,1,1,1,1,1,1,1
301105,1,1,1,1,1,1,1,1,1
301106,1,1,1,1,1,1,1,1,1
301107,1,1,1,1,1,1,1,1,1
301108,1,1,1,1,1,1,1,1,1
301109,1,1,1,1,1,1,1,1,1
301110,1,1,1,1,1,1,1,1,1
301111,1,1,1,1,1,1,1,1,1
301112,1,1,1,1,1,1,1,1,1
301113,1,1,1,1,1,1,1,1,1
301114,1,1,1,1,1,1,1,1,1
301115,1,1,1,1,1,1,1,1,1
301116,1,1,1,1,1,1,1,1,1
301117,1,1,1,1,1,1,1,1,1
301118,1,1,1,1,1,1,1,1,1
301119,1,1,1,1,1,1,1,1,1
301120,1,1,1,1,1,1,1,1,1
301121,1,1,1,1,1,1,1,1,1
301122,1,1,1,1,1,1,1,1,1
301123,1,1,1,1,1,1,1,1,1
301124,1,1,1,1,1,1,1,1,1
301125,1,1,1,1,1,1,1,1,1
301126,1,1,1,1,1,1,1,1,1
301127,1,1,1,1,1,1,1,1,1
301128,1,1,1,1,1,1,1,1,1
301129,1,1,1,1,1,1,1,1,1
301130,1,1,1,1,1,1,1,1,1
301131,1,1,1,1,1,1,1,1,1
301132,1,1,1,1,1,1,1,1,1
400001,1,1,1,1,1,1,1,1,1
400002,1,1,1,1,1,1,1,1,1
400003,1,1,1,1,1,1,1,1,1
400004,1,1,1,1,1,1,1,1,1
400005,1,1,1,1,1,1,1,1,1
400006,1,1,1,1,1,1,1,1,1
400007,1,1,1,1,1,1,1,1,1
400008,1,1,1,1,1,1,1,1,1
400009,1,1,1,1,1,1,1,1,1
400010,1,1,1,1,1,1,1,1,1
400011,1,1,1,1,1,1,1,1,1
400012,1,1,1,1,1,1,1,1,1
400013,1,1,1,1,1,1,1,1,1
400014,1,1,1,1,1,1,1,1,1
400015,1,1,1,1,1,1,1,1,1
400016,1,1,1,1,1,1,1,1,1
400017,1,1,1,1,1,1,1,1,1
400018,1,1,1,1,1,1,1,1,1
400019,1,1,1,1,1,1,1,1,1
400020,1,1,1,1,1,1,1,1,1
400021,1,1,1,1,1,1,1,1,1
400022,1,1,1,1,1,1,1,1,1
400023,1,1,1,1,1,1,1,1,1
400024,1,1,1,1,1,1,1,1,1
400025,1,1,1,1,1,1,1,1,1
400026,1,1,1,1,1,1,1,1,1
400027,1,1,1,1,1,1,1,1,1
400028,1,1,1,1,1,1,1,1,1
400029,1,1,1,1,1,1,1,1,1
400030,1,1,1,1,1,1,1,1,1
400031,1,1,1,1,1,1,1,1,1
400032,1,1,1,1,1,1,1,1,1
400033,1,1,1,1,1,1,1,1,1
400034,1,1,1,1,1,1,1,1,1
400035,1,1,1,1,1,1,1,1,1
400036,1,1,1,1,1,1,1,1,1
400037,1,1,1,1,1,1,1,1,1
400038,1,1,1,1,1,1,1,1,1
400039,1,1,1,1,1,1,1,1,1
400040,1,1,1,1,1,1,1,1,1
400041,1,1,1,1,1,1,1,1,1
400042,1,1,1,1,1,1,1,1,1
400043,1,1,1,1,1,1,1,1,1
400044,1,1,1,1,1,1,1,1,1
400045,1,1,1,1,1,1,1,1,1
400046,1,1,1,1,1,1,1,1,1
400047,1,1,1,1,1,1,1,1,1
400048,1,1,1,1,1,1,1,1,1
400049,1,1,1,1,1,1,1,1,1
400050,1,1,1,1,1,1,1,1,1
400051,1,1,1,1,1,1,1,1,1
400052,1,1,1,1,1,1,1,1,1
400053,1,1,1,1,1,1,1,1,1
400054,1,1,1,1,1,1,1,1,1
400055,1,1,1,1,1,1,1,1,1
400056,1,1,1,1,1,1,1,1,1
400057,1,1,1,1,1,1,1,1,1
400058,1,1,1,1,1,1,1,1,1
400059,1,1,1,1,1,1,1,1,1
400060,1,1,1,1,1,1,1,1,1
400061,1,1,1,1,1,1,1,1,1
400062,1,1,1,1,1,1,1,1,1
400063,1,1,1,1,1,1,1,1,1
400064,1,1,1,1,1,1,1,1,1
400065,1,1,1,1,1,1,1,1,1
400066,1,1,1,1,1,1,1,1,1
400067,1,1,1,1,1,1,1,1,1
400068,1,1,1,1,1,1,1,1,1
400069,1,1,1,1,1,1,1,1,1
400070,1,1,1,1,1,1,1,1,1
400071,1,1,1,1,1,1,1,1,1
400072,1,1,1,1,1,1,1,1,1
400073,1,1,1,1,1,1,1,1,1
400074,1,1,1,1,1,1,1,1,1
400075,1,1,1,1,1,1,1,1,1
400076,1,1,1,1,1,1,1,1,1
400077,1,1,1,1,1,1,1,1,1
400078,1,1,1,1,1,1,1,1,1
400079,1,1,1,1,1,1,1,1,1
400080,1,1,1,1,1,1,1,1,1
400081,1,1,1,1,1,1,1,1,1
400082,1,1,1,1,1,1,1,1,1
400083,1,1,1,1,1,1,1,1,1
400084,1,1,1,1,1,1,1,1,1
400085,1,1,1,1,1,1,1,1,1
400086,1,1,1,1,1,1,1,1,1
400087,1,1,1,1,1,1,1,1,1
400088,1,1,1,1,1,1,1,1,1
400089,1,1,1,1,1,1,1,1,1
400090,1,1,1,1,1,1,1,1,1
400091,1,1,1,1,1,1,1,1,1
400092,1,1,1,1,1,1,1,1,1
400093,1,1,1,1,1,1,1,1,1
400094,1,1,1,1,1,1,1,1,1
400095,1,1,1,1,1,1,1,1,1
400096,1,1,1,1,1,1,1,1,1
400097,1,1,1,1,1,1,1,1,1
400098,1,1,1,1,1,1,1,1,1
400099,1,1,1,1,1,1,1,1,1
400100,1,1,1,1,1,1,1,1,1
400101,1,1,1,1,1,1,1,1,1
400102,1,1,1,1,1,1,1,1,1
400103,1,1,1,1,1,1,1,1,1
400104,1,1,1,1,1,1,1,1,1
400105,1,1,1,1,1,1,1,1,1
400106,1,1,1,1,1,1,1,1,1
400107,1,1,1,1,1,1,1,1,1
400108,1,1,1,1,1,1,1,1,1
400109,1,1,1,1,1,1,1,1,1
400110,1,1,1,1,1,1,1,1,1
400111,1,1,1,1,1,1,1,1,1
400112,1,1,1,1,1,1,1,1,1
400113,1,1,1,1,1,1,1,1,1
400114,1,1,1,1,1,1,1,1,1
400115,1,1,1,1,1,1,1,1,1
400116,1,1,1,1,1,1,1,1,1
400117,1,1,1,1,1,1,1,1,1
400118,1,1,1,1,1,1,1,1,1
400119,1,1,1,1,1,1,1,1,1
400120,1,1,1,1,1,1,1,1,1
400121,1,1,1,1,1,1,1,1,1
400122,1,1,1,1,1,1,1,1,1
400123,1,1,1,1,1,1,1,1,1
400124,1,1,1,1,1,1,1,1,1
400125,1,1,1,1,1,1,1,1,1
400126,1,1,1,1,1,1,1,1,1
400127,1,1,1,1,1,1,1,1,1
400128,1,1,1,1,1,1,1,1,1
400129,1,1,1,1,1,1,1,1,1
400130,1,1,1,1,1,1,1,1,1
400131,1,1,1,1,1,1,1,1,1
400132,1,1,1,1,1,1,1,1,1
400133,1,1,1,1,1,1,1,1,1
400134,1,1,1,1,1,1,1,1,1
400135,1,1,1,1,1,1,1,1,1
400136,1,1,1,1,1,1,1,1,1
400137,1,1,1,1,1,1,1,1,1
400138,1,1,1,1,1,1,1,1,1
400139,1,1,1,1,1,1,1,1,1
400140,1,1,1,1,1,1,1,1,1
400141,1,1,1,1,1,1,1,1,1
400142,1,1,1,1,1,1,1,1,1
400143,1,1,1,1,1,1,1,1,1
400144,1,1,1,1,1,1,1,1,1
400145,1,1,1,1,1,1,1,1,1
400146,1,1,1,1,1,1,1,1,1
400147,1,1,1,1,1,1,1,1,1
400149,1,1,1,1,1,1,1,1,1
400150,1,1,1,1,1,1,1,1,1
400151,1,1,1,1,1,1,1,1,1
400152,1,1,1,1,1,1,1,1,1
400153,1,1,1,1,1,1,1,1,1
400154,1,1,1,1,1,1,1,1,1
400155,1,1,1,1,1,1,1,1,1
400156,1,1,1,1,1,1,1,1,1
400157,1,1,1,1,1,1,1,1,1
400158,1,1,1,1,1,1,1,1,1
400159,1,1,1,1,1,1,1,1,1
400160,1,1,1,1,1,1,1,1,1
400161,1,1,1,1,1,1,1,1,1
400162,1,1,1,1,1,1,1,1,1
400163,1,1,1,1,1,1,1,1,1
400164,1,1,1,1,1,1,1,1,1
400165,1,1,1,1,1,1,1,1,1
400166,1,1,1,1,1,1,1,1,1
400167,1,1,1,1,1,1,1,1,1
400168,1,1,1,1,1,1,1,1,1
400169,1,1,1,1,1,1,1,1,1
400170,1,1,1,1,1,1,1,1,1
400171,1,1,1,1,1,1,1,1,1
400172,1,1,1,1,1,1,1,1,1
400173,1,1,1,1,1,1,1,1,1
400174,1,1,1,1,1,1,1,1,1
400175,1,1,1,1,1,1,1,1,1
400176,1,1,1,1,1,1,1,1,1
