zone_id,ACRES,AGREMPN,AREA,CIACRE,DISTRICT,FSEMPN,GID,GQPOP,HEREMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,HHLDS,HHPOP,MFDU,MWTEMPN,NEWDEVACRES,OTHEMPN,RESACRE,RESUNITS,RESVACANCY,RETEMPN,SD,SFDU,TOTEMP,TOTHH,TOTPOP,TRACT,ZERO,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65UP,AREATYPE,COLLFTE,COLLPTE,COUNTY,HSENROLL,OPRKCST,PRKCST,TERMINAL,TOPOLOGY
661,92.3399963379,4.0,4022312.0,231.698666721,13,1055.0,1189,30,714.0,345.0,262.0,318.0,1013.0,1938.0,5711.0,447.0,119.0,477.061320943,144.0,269.251612963,2049.0,0.0541727672035,84.0,13,1602.0,2120,1938.0,6133,512033.0,0.0,2671,405.0,1406.0,1946.0,1888.0,488.0,,,,,,,,,
662,34.5029983521,,1502950.125,12.5294139435,13,68.0,1187,8,154.0,127.0,155.0,303.0,730.0,1315.0,3916.0,40.0,15.0,234.529670511,132.0,225.804163588,1395.0,0.0573476702509,12.0,13,1355.0,381,1315.0,4330,512031.0,0.0,1864,283.0,1010.0,1408.0,1401.0,228.0,,,,,,,,,
663,29.4050006866,,1280880.75,0.0,13,56.0,1186,0,96.0,80.0,87.0,171.0,597.0,935.0,2912.0,8.0,22.0,221.78679694,34.0,169.306279514,980.0,0.0459183673469,8.0,13,972.0,216,935.0,3067,512030.0,0.0,1386,173.0,781.0,939.0,1002.0,172.0,,,,,,,,,
664,38.1730003357,,1662828.625,0.253393595835,13,79.0,1184,34,32.0,186.0,248.0,568.0,1698.0,2700.0,7782.0,0.0,11.0,214.217816635,206.0,293.738314134,2881.0,0.0628254078445,20.0,13,2881.0,348,2700.0,8168,512028.0,0.0,3867,594.0,1926.0,2886.0,2247.0,515.0,,,,,,,,,
665,48.2879981995,1.0,2103423.5,25.0858225545,13,289.0,1185,47,257.0,315.0,350.0,509.0,994.0,2168.0,6418.0,457.0,14.0,307.811770134,66.0,292.339823663,2301.0,0.057800956106,329.0,13,1844.0,956,2168.0,6779,512029.0,0.0,3082,432.0,1485.0,2254.0,2080.0,528.0,,,,,,,,,
666,23.0310001373,,1003239.9375,12.5312338652,13,239.0,1178,7,16.0,493.0,371.0,403.0,392.0,1659.0,4846.0,1388.0,12.0,88.9422303288,49.0,178.653928215,1810.0,0.0834254143646,10.0,13,422.0,326,1659.0,5244,512022.0,0.0,2062,375.0,1051.0,1860.0,1318.0,640.0,,,,,,,,,
667,21.9109992981,,954455.5625,50.6308545215,13,65.0,1179,8,274.0,400.0,385.0,497.0,581.0,1863.0,5272.0,1224.0,5.0,157.084772982,38.0,160.233079926,1968.0,0.0533536585366,77.0,13,744.0,459,1863.0,5614,512023.0,0.0,2537,456.0,1342.0,2425.0,1198.0,193.0,,,,,,,,,
668,37.1180000305,,1616868.875,27.4432516275,13,119.0,1177,23,333.0,347.0,251.0,427.0,904.0,1929.0,5631.0,468.0,19.0,242.333081381,49.0,285.784783621,2031.0,0.0502215657312,17.0,13,1563.0,537,1929.0,6013,512021.0,0.0,2986,393.0,1284.0,2099.0,1858.0,379.0,,,,,,,,,
669,37.7260017395,1.0,1643332.125,47.2294569271,13,150.0,1174,18,330.0,719.0,413.0,499.0,629.0,2260.0,8075.0,1197.0,20.0,218.821971124,164.0,223.984476131,2411.0,0.0626296142679,562.0,13,1214.0,1227,2260.0,8926,512018.0,0.0,3342,819.0,2469.0,3103.0,2004.0,531.0,,,,,,,,,
670,53.611000061,,2335297.0,30.7798775307,13,56.0,1173,22,419.0,370.0,286.0,462.0,883.0,2001.0,7025.0,306.0,23.0,361.508275083,210.0,361.029124035,2097.0,0.0457796852647,12.0,13,1791.0,720,2001.0,7613,512017.0,0.0,3132,561.0,1926.0,2652.0,1981.0,493.0,,,,,,,,,
671,23.2259998322,2.0,1011743.5,9.32429192745,13,129.0,1176,60,173.0,548.0,430.0,575.0,889.0,2442.0,6397.0,1866.0,13.0,86.8981939811,89.0,178.765950673,2646.0,0.0770975056689,181.0,13,780.0,587,2442.0,6679,512020.0,0.0,3179,476.0,1077.0,3403.0,1419.0,304.0,,,,,,,,,
672,23.656999588,,1030486.25,5.30153632841,13,54.0,1175,55,117.0,199.0,207.0,380.0,687.0,1473.0,4457.0,416.0,13.0,153.315302337,31.0,178.016041028,1552.0,0.0509020618557,31.0,13,1136.0,246,1473.0,4668,512019.0,0.0,2094,325.0,992.0,1697.0,1340.0,314.0,,,,,,,,,
673,45.3730010986,2.0,1976438.875,27.5002501554,13,85.0,1182,2,236.0,244.0,203.0,398.0,626.0,1471.0,4213.0,364.0,24.0,126.858604295,58.0,159.411084912,1543.0,0.0466623460791,44.0,13,1179.0,449,1471.0,4285,512026.0,0.0,2056,325.0,901.0,1553.0,1109.0,397.0,,,,,,,,,
674,47.6500015259,1.0,2075614.5,30.9757068499,13,152.0,1170,29,301.0,282.0,196.0,315.0,958.0,1751.0,5141.0,19.0,382.0,352.255872883,137.0,277.319590581,1834.0,0.0452562704471,150.0,13,1815.0,1123,1751.0,5550,512014.0,0.0,2587,348.0,1272.0,1738.0,1775.0,417.0,,,,,,,,,
675,35.7379989624,5.0,1556736.75,31.9966985127,13,292.0,1171,31,362.0,261.0,216.0,317.0,849.0,1643.0,4971.0,69.0,122.0,276.205636255,186.0,256.362427953,1733.0,0.0519330640508,92.0,13,1664.0,1059,1643.0,5389,512015.0,0.0,2301,360.0,1171.0,1744.0,1698.0,416.0,,,,,,,,,
676,56.1629981995,2.0,2446473.75,109.684102669,13,388.0,1172,63,937.0,656.0,662.0,697.0,1170.0,3185.0,8245.0,1850.0,107.0,353.268368737,559.0,312.36776209,3364.0,0.0532104637337,847.0,13,1514.0,2840,3185.0,8573,512016.0,0.0,3819,573.0,1689.0,3318.0,2243.0,750.0,,,,,,,,,
677,40.71900177,7.0,1773712.375,106.387524236,13,588.0,1183,0,1763.0,426.0,313.0,299.0,460.0,1498.0,3949.0,963.0,289.0,222.543546939,200.0,146.88281888,1622.0,0.0764488286067,1542.0,13,659.0,4389,1498.0,4089,512027.0,0.0,1792,284.0,842.0,1508.0,859.0,596.0,,,,,,,,,
678,32.8370018005,,1430366.25,0.0,13,42.0,1181,13,182.0,42.0,65.0,153.0,599.0,859.0,2730.0,6.0,8.0,142.665321223,32.0,143.463085954,887.0,0.0315670800451,1.0,13,881.0,265,859.0,2872,512025.0,0.0,1377,139.0,598.0,785.0,1136.0,214.0,,,,,,,,,
679,35.2989997864,2.0,1537626.5,38.4778915128,13,144.0,1180,25,161.0,345.0,211.0,388.0,669.0,1613.0,4445.0,321.0,18.0,144.665490881,67.0,179.969768454,1710.0,0.0567251461988,294.0,13,1389.0,686,1613.0,4650,512024.0,0.0,2285,301.0,977.0,1534.0,1419.0,419.0,,,,,,,,,
680,55.0999984741,,2400155.5,60.2018372496,13,160.0,1169,27,197.0,297.0,257.0,518.0,981.0,2053.0,6078.0,160.0,81.0,373.744252472,290.0,327.256889647,2189.0,0.0621288259479,303.0,13,2029.0,1031,2053.0,6543,512005.0,0.0,3028,416.0,1449.0,2089.0,2165.0,424.0,,,,,,,,,
681,30.5270004272,5.0,1329769.625,50.5448644989,13,200.0,927,141,371.0,329.0,212.0,263.0,446.0,1250.0,3395.0,204.0,20.0,215.572364911,91.0,187.681339895,1318.0,0.051593323217,105.0,13,1114.0,792,1250.0,3380,503002.0,0.0,1402,216.0,585.0,1009.0,895.0,675.0,,,,,,,,,
682,45.0250015259,2.0,1961292.75,27.2959749168,13,295.0,928,5,187.0,253.0,190.0,373.0,916.0,1732.0,4826.0,15.0,116.0,322.952797791,345.0,287.898657531,1796.0,0.0356347438753,125.0,13,1781.0,1070,1732.0,5125,503003.0,0.0,2246,334.0,1085.0,1537.0,1584.0,585.0,,,,,,,,,
683,28.7199993134,,1251031.125,17.0796820717,13,89.0,922,81,81.0,263.0,153.0,250.0,612.0,1278.0,3602.0,6.0,7.0,221.350602326,40.0,202.081602303,1339.0,0.0455563853622,170.0,13,1333.0,387,1278.0,3810,502907.0,0.0,1671,230.0,735.0,1116.0,1159.0,570.0,,,,,,,,,
684,48.1220016479,3.0,2096196.25,33.7017454054,13,163.0,923,27,358.0,383.0,312.0,542.0,1036.0,2273.0,6339.0,457.0,22.0,333.582260661,208.0,309.457209005,2413.0,0.0580190634065,150.0,13,1956.0,904,2273.0,6577,502908.0,0.0,3000,455.0,1329.0,2301.0,1736.0,756.0,,,,,,,,,
685,36.1370010376,5.0,1574132.875,20.3176606466,13,187.0,921,18,308.0,308.0,249.0,355.0,630.0,1542.0,4222.0,560.0,12.0,233.663842237,96.0,204.452759169,1655.0,0.0682779456193,18.0,13,1095.0,626,1542.0,4410,502906.0,0.0,2088,281.0,980.0,1603.0,1149.0,397.0,,,,,,,,,
686,30.9510002136,2.0,1348240.25,49.7873049833,13,283.0,924,5,383.0,466.0,305.0,479.0,682.0,1932.0,4872.0,1003.0,12.0,185.92040122,72.0,208.623301907,2054.0,0.0593962999026,229.0,13,1051.0,981,1932.0,5068,502909.0,0.0,2281,315.0,926.0,1867.0,1374.0,586.0,,,,,,,,,
687,28.7399997711,1.0,1251922.375,60.8547271414,13,104.0,925,8,797.0,357.0,236.0,344.0,462.0,1399.0,3504.0,596.0,21.0,180.070700129,394.0,139.050441683,1506.0,0.0710491367862,1322.0,13,910.0,2639,1399.0,3585,502910.0,0.0,1807,258.0,624.0,1343.0,1023.0,337.0,,,,,,,,,
688,65.4619979858,9.0,2851525.25,26.1293610203,13,151.0,1158,32,415.0,699.0,477.0,479.0,1033.0,2688.0,7758.0,1017.0,457.0,327.538099015,206.0,314.962000023,2812.0,0.0440967283073,159.0,13,1795.0,1397,2688.0,8133,511901.0,0.0,3547,684.0,1811.0,2943.0,1934.0,761.0,,,,,,,,,
689,43.2869987488,4.0,1885601.125,22.3450911384,13,274.0,1165,9,82.0,102.0,119.0,181.0,987.0,1389.0,3966.0,,31.0,319.344386713,87.0,301.191357734,1443.0,0.037422037422,114.0,13,1443.0,592,1389.0,4278,511913.0,0.0,2002,235.0,919.0,1063.0,1679.0,382.0,,,,,,,,,
690,64.0749969482,,2791120.0,38.7306315606,13,393.0,1166,22,289.0,226.0,216.0,252.0,1306.0,2000.0,5682.0,14.0,35.0,421.279715636,202.0,410.383993046,2123.0,0.0579368817711,58.0,13,2109.0,977,2000.0,5944,511914.0,0.0,2660,321.0,1209.0,1391.0,2355.0,668.0,,,,,,,,,
691,50.8740005493,,2216053.5,0.0,13,104.0,1162,0,126.0,90.0,100.0,116.0,715.0,1021.0,2932.0,,2.0,340.492931872,33.0,303.682193431,1058.0,0.0349716446125,1.0,13,1058.0,266,1021.0,3048,511910.0,0.0,1249,169.0,606.0,646.0,1140.0,487.0,,,,,,,,,
692,31.6299991608,2.0,1377796.0,13.5519137944,13,137.0,1159,0,585.0,148.0,140.0,154.0,615.0,1057.0,2932.0,22.0,92.0,224.204354384,93.0,224.009049765,1103.0,0.0417044424297,163.0,13,1081.0,1072,1057.0,3151,511905.0,0.0,1235,193.0,617.0,775.0,1148.0,418.0,,,,,,,,,
693,40.8059997559,,1777507.5,19.3847830927,13,106.0,1160,0,425.0,179.0,133.0,204.0,763.0,1279.0,3655.0,7.0,15.0,310.512986999,90.0,243.757834859,1343.0,0.0476545048399,80.0,13,1336.0,716,1279.0,3963,511907.0,0.0,1449,239.0,857.0,1044.0,1304.0,519.0,,,,,,,,,
694,55.2599983215,,2407128.25,3.59029425305,13,75.0,1164,8,89.0,123.0,155.0,192.0,1205.0,1675.0,5020.0,0.0,7.0,408.45451157,45.0,412.474803235,1741.0,0.0379092475589,23.0,13,1741.0,239,1675.0,5438,511912.0,0.0,2443,286.0,1373.0,1369.0,2062.0,348.0,,,,,,,,,
695,551.62097168,1.0,24028614.0,32.9196899734,13,330.0,1161,0,142.0,147.0,175.0,276.0,1931.0,2529.0,7482.0,28.0,419.0,946.71157651,78.0,1049.47459765,2646.0,0.0442176870748,26.0,13,2618.0,996,2529.0,7959,511909.0,0.0,3365,459.0,1864.0,2044.0,3041.0,551.0,,,,,,,,,
696,873.968017578,117.0,38070044.0,542.85279649,13,554.0,1163,41,219.0,249.0,285.0,276.0,956.0,1766.0,4604.0,510.0,32.0,2462.59703368,856.0,1639.79183043,1872.0,0.0566239316239,23.0,13,1362.0,1801,1766.0,4787,511911.0,0.0,2198,238.0,1073.0,1383.0,1644.0,449.0,,,,,,,,,
697,1816.66394043,423.0,79133896.0,1336.82708061,14,1531.0,1192,103,323.0,132.0,88.0,90.0,177.0,487.0,1521.0,102.0,403.0,2632.38084801,153.0,2210.14427338,544.0,0.104779411765,28.0,14,442.0,2861,487.0,1576,512100.0,0.0,618,66.0,466.0,411.0,482.0,151.0,,,,,,,,,
698,343.531005859,115.0,14964194.0,118.72019064,14,248.0,1198,48,700.0,153.0,128.0,343.0,1485.0,2109.0,6496.0,39.0,66.0,1401.69107139,136.0,1335.31484743,2280.0,0.075,375.0,14,2241.0,1640,2109.0,6831,512308.0,0.0,2893,435.0,1659.0,1933.0,2373.0,431.0,,,,,,,,,
699,205.615005493,125.0,8956577.0,57.2149443824,14,131.0,1199,0,207.0,215.0,142.0,266.0,1002.0,1625.0,4828.0,117.0,157.0,689.911422017,81.0,695.857996588,1724.0,0.0574245939675,60.0,14,1607.0,761,1625.0,5019,512309.0,0.0,2239,330.0,1154.0,1395.0,1810.0,330.0,,,,,,,,,
700,250.934997559,365.0,10930748.0,591.995595352,14,1098.0,1194,43,1606.0,962.0,542.0,635.0,1118.0,3257.0,9616.0,1112.0,4596.0,1012.96031866,1838.0,621.446358141,3512.0,0.0726082004556,958.0,14,2400.0,10461,3257.0,10142,512304.0,0.0,4007,843.0,2686.0,3357.0,2298.0,958.0,,,,,,,,,
701,124.708000183,63.0,5432274.0,87.1180491832,14,251.0,1197,9,365.0,419.0,259.0,417.0,1062.0,2157.0,6141.0,595.0,138.0,611.864996647,209.0,620.5910808,2297.0,0.0609490639965,298.0,14,1702.0,1324,2157.0,6281,512307.0,0.0,2557,423.0,1439.0,1654.0,1970.0,795.0,,,,,,,,,
702,145.343002319,13.0,6331153.5,171.79707585,14,1038.0,1196,229,1115.0,829.0,558.0,601.0,947.0,2935.0,9148.0,1211.0,179.0,577.10780414,683.0,566.945396874,3150.0,0.068253968254,276.0,14,1939.0,3304,2935.0,9550,512306.0,0.0,3726,775.0,2368.0,3243.0,2302.0,862.0,,,,,,,,,
703,383.035003662,4.0,16685022.0,9.54328847009,14,112.0,1195,8,24.0,164.0,106.0,219.0,775.0,1264.0,3891.0,109.0,390.0,1332.31146716,160.0,1464.38783767,1338.0,0.0553064275037,13.0,14,1229.0,703,1264.0,3988,512305.0,0.0,1887,225.0,992.0,1046.0,1477.0,248.0,,,,,,,,,
704,6067.34179688,48.0,264293424.0,1464.27892137,14,48.0,1193,0,219.0,232.0,174.0,241.0,635.0,1282.0,3660.0,143.0,43.0,6337.9581419,68.0,7345.09152155,1365.0,0.0608058608059,10.0,14,1222.0,436,1282.0,3699,512200.0,0.0,1695,158.0,735.0,883.0,1530.0,393.0,,,,,,,,,
705,639.013000488,14.0,27835386.0,57.1301639297,14,237.0,1205,33,680.0,750.0,517.0,771.0,1265.0,3303.0,9848.0,991.0,78.0,902.568089672,159.0,645.297880892,3678.0,0.101957585644,106.0,14,2687.0,1274,3303.0,10516,512507.0,0.0,4757,808.0,2716.0,3355.0,2801.0,836.0,,,,,,,,,
706,2230.40405273,567.0,97156392.0,863.76336807,14,603.0,1208,13,1398.0,273.0,164.0,190.0,263.0,890.0,2974.0,116.0,1415.0,2246.65837769,933.0,1821.51824275,1010.0,0.118811881188,2889.0,14,894.0,7805,890.0,2971,512602.0,0.0,1522,214.0,801.0,937.0,762.0,257.0,,,,,,,,,
707,94.7699966431,76.0,4128176.5,337.814021357,14,463.0,1207,229,1552.0,783.0,482.0,445.0,307.0,2017.0,7239.0,1109.0,712.0,487.505552977,1300.0,213.212131548,2177.0,0.0734956361966,985.0,14,1068.0,5088,2017.0,8350,512601.0,0.0,3141,786.0,2564.0,2838.0,1445.0,717.0,,,,,,,,,
708,55.7449989319,16.0,2428234.5,29.4959422538,14,362.0,1206,34,590.0,745.0,469.0,577.0,688.0,2479.0,7651.0,686.0,17.0,336.41759258,294.0,356.923323914,2640.0,0.0609848484848,66.0,14,1954.0,1345,2479.0,8012,512508.0,0.0,3264,564.0,1916.0,2379.0,2168.0,985.0,,,,,,,,,
709,48.09400177,5.0,2094990.125,76.3600707788,14,198.0,1204,405,409.0,506.0,316.0,350.0,462.0,1634.0,5675.0,677.0,63.0,247.638488711,289.0,218.736365225,1754.0,0.0684150513113,321.0,14,1077.0,1285,1634.0,6192,512506.0,0.0,2098,619.0,1752.0,2250.0,1106.0,465.0,,,,,,,,,
710,60.6129989624,4.0,2640280.75,30.7138368148,14,318.0,1203,105,364.0,566.0,375.0,487.0,567.0,1995.0,6599.0,882.0,18.0,265.331263407,189.0,281.697800926,2130.0,0.0633802816901,159.0,14,1248.0,1052,1995.0,7218,512505.0,0.0,2551,697.0,1948.0,2671.0,1579.0,323.0,,,,,,,,,
711,309.321990967,47.0,13474073.0,33.1709559374,14,150.0,1202,0,167.0,154.0,181.0,534.0,1471.0,2340.0,7338.0,79.0,39.0,1058.20224069,75.0,987.610644025,2471.0,0.0530149736949,27.0,14,2392.0,505,2340.0,7752,512503.0,0.0,3188,748.0,1874.0,2593.0,2177.0,360.0,,,,,,,,,
712,945.411987305,141.0,41182136.0,233.200404268,14,153.0,1200,143,906.0,267.0,189.0,314.0,568.0,1338.0,4280.0,142.0,146.0,2124.79669923,307.0,2223.98858202,1481.0,0.0965563808238,94.0,14,1339.0,1747,1338.0,4457,512401.0,0.0,1848,254.0,1027.0,1192.0,1519.0,465.0,,,,,,,,,
713,1172.36804199,158.0,51068344.0,283.717296087,14,253.0,1201,13,100.0,293.0,191.0,282.0,717.0,1483.0,4879.0,134.0,248.0,2975.0456503,470.0,3284.59682442,1650.0,0.101212121212,72.0,14,1516.0,1301,1483.0,5117,512402.0,0.0,2080,244.0,1178.0,1337.0,1851.0,507.0,,,,,,,,,
714,34804.4179688,22.0,1516080384.0,1.48969779442,14,13.0,1209,39,19.0,93.0,55.0,77.0,166.0,391.0,1081.0,,704.0,8981.88667295,88.0,304.049580356,490.0,0.202040816327,3.0,14,469.0,849,391.0,1093,512700.0,0.0,560,52.0,192.0,321.0,388.0,140.0,,,,,,,,,
715,12811.4492188,240.0,558066688.0,1073.48957805,15,8425.0,306,95,1221.0,234.0,209.0,505.0,1320.0,2268.0,6538.0,197.0,3883.0,63713.3645008,3634.0,71816.218876,2471.0,0.0821529745042,552.0,15,2184.0,17955,2268.0,6992,451101.0,0.0,3292,718.0,1313.0,2839.0,1707.0,415.0,,,,,,,,,
716,116.321998596,15.0,5067007.0,83.3760368488,15,895.0,313,26,939.0,413.0,294.0,360.0,590.0,1657.0,4274.0,282.0,121.0,722.041427904,533.0,851.579098378,1798.0,0.0784204671858,62.0,15,1288.0,2565,1657.0,4502,451501.0,0.0,1675,273.0,772.0,1410.0,1239.0,808.0,,,,,,,,,
717,62.8260002136,,2736686.5,90.9177698799,15,127.0,315,33,797.0,420.0,315.0,438.0,832.0,2005.0,5383.0,352.0,204.0,359.794235054,541.0,297.519465507,2151.0,0.0678754067875,89.0,15,1772.0,1758,2005.0,5633,451503.0,0.0,2355,390.0,1226.0,2043.0,1301.0,673.0,,,,,,,,,
718,124.845001221,29.0,5438230.5,304.463493336,15,579.0,314,9,471.0,407.0,319.0,549.0,1444.0,2719.0,7501.0,635.0,1226.0,681.098875268,1707.0,455.357777049,2871.0,0.052943225357,504.0,15,2120.0,4516,2719.0,7964,451502.0,0.0,3814,672.0,1877.0,3011.0,2061.0,343.0,,,,,,,,,
719,84.6269989014,3.0,3686373.75,41.6719101502,15,106.0,308,14,89.0,430.0,326.0,557.0,1092.0,2405.0,6193.0,734.0,17.0,309.589830743,78.0,360.240373527,2593.0,0.0725028924026,40.0,15,1703.0,333,2405.0,6517,451201.0,0.0,3051,592.0,1333.0,2716.0,1375.0,501.0,,,,,,,,,
720,1060.26599121,7.0,46185204.0,64.951331131,15,118.0,309,13,265.0,119.0,95.0,263.0,742.0,1219.0,3430.0,22.0,202.0,4094.43147697,567.0,5928.2198442,1326.0,0.0806938159879,64.0,15,1280.0,1223,1219.0,3659,451202.0,0.0,1873,257.0,894.0,1468.0,898.0,142.0,,,,,,,,,
721,104.804000854,14.0,4565249.5,161.43172425,15,327.0,311,98,601.0,337.0,278.0,411.0,1155.0,2181.0,5424.0,919.0,187.0,576.278157835,299.0,483.311361917,2319.0,0.0595084087969,1446.0,15,1361.0,2874,2181.0,5705,451401.0,0.0,2825,460.0,1092.0,2294.0,1510.0,349.0,,,,,,,,,
722,49.9480018616,2.0,2175742.25,33.8744371943,15,86.0,312,31,216.0,579.0,475.0,765.0,918.0,2737.0,8031.0,697.0,63.0,351.629197217,159.0,340.049347181,2962.0,0.075962187711,76.0,15,2265.0,602,2737.0,8756,451402.0,0.0,3769,725.0,1878.0,3629.0,1889.0,635.0,,,,,,,,,
723,91.125,9.0,3969398.0,61.516024306,15,386.0,316,22,737.0,247.0,243.0,349.0,870.0,1709.0,4426.0,319.0,77.0,489.52467115,381.0,470.688596551,1858.0,0.0801937567277,227.0,15,1483.0,1817,1709.0,4583,451601.0,0.0,2116,298.0,881.0,1673.0,1322.0,409.0,,,,,,,,,
724,68.5670013428,11.0,2986789.25,122.341199242,15,1503.0,317,117,1821.0,501.0,414.0,607.0,1165.0,2687.0,6083.0,533.0,63.0,402.140675482,446.0,337.066777215,2920.0,0.0797945205479,565.0,15,2219.0,4409,2687.0,6172,451602.0,0.0,3250,378.0,1012.0,2192.0,1766.0,824.0,,,,,,,,,
725,112.707000732,5.0,4909533.0,23.644857903,15,110.0,307,13,33.0,70.0,115.0,201.0,899.0,1285.0,3731.0,,22.0,560.24034604,82.0,659.52059444,1346.0,0.0453194650817,56.0,15,1341.0,308,1285.0,3987,451102.0,0.0,2017,242.0,893.0,1019.0,1547.0,286.0,,,,,,,,,
726,87.3099975586,1.0,3803230.75,34.4047708504,15,179.0,319,0,222.0,329.0,385.0,610.0,1453.0,2777.0,7620.0,376.0,58.0,584.60143813,148.0,564.116368542,2936.0,0.0541553133515,213.0,15,2560.0,821,2777.0,8148,451702.0,0.0,3688,519.0,1759.0,2649.0,2587.0,634.0,,,,,,,,,
727,27.4780006409,1.0,1196958.875,62.1193529291,15,38.0,318,142,300.0,200.0,139.0,236.0,435.0,1010.0,2853.0,26.0,15.0,224.574716245,16.0,157.648057781,1107.0,0.0876242095754,6.0,15,1081.0,376,1010.0,2988,451701.0,0.0,1103,197.0,624.0,1042.0,797.0,328.0,,,,,,,,,
728,294.053985596,73.0,12808991.0,204.305311071,15,739.0,310,0,532.0,332.0,267.0,467.0,1207.0,2273.0,6177.0,254.0,1238.0,1057.89592826,948.0,498.350665659,2425.0,0.0626804123711,228.0,15,2128.0,3758,2273.0,6488,451300.0,0.0,3328,478.0,1410.0,2421.0,1827.0,352.0,,,,,,,,,
729,673.262023926,184.0,29327274.0,356.288568378,15,1184.0,302,0,1103.0,356.0,430.0,704.0,2412.0,3902.0,10719.0,2.0,803.0,2610.20134108,401.0,4014.31702743,4194.0,0.06962327134,946.0,15,3827.0,4621,3902.0,11358,450721.0,0.0,5236,779.0,1851.0,5316.0,2687.0,725.0,,,,,,,,,
730,263.165985107,26.0,11463511.0,178.110138315,15,1163.0,288,5669,1390.0,211.0,366.0,619.0,1875.0,3071.0,7935.0,1182.0,577.0,1799.64950863,1990.0,157.718161878,3282.0,0.0642900670323,936.0,15,1697.0,6082,3071.0,8316,450100.0,0.0,2817,282.0,545.0,5871.0,1540.0,78.0,,,,,,,,,
731,37.34400177,,1626722.75,0.57012407861,15,81.0,289,1,25.0,305.0,262.0,415.0,731.0,1713.0,3746.0,278.0,22.0,76.7717174638,31.0,101.068319393,1792.0,0.0440848214286,13.0,15,468.0,172,1713.0,3716,450200.0,0.0,1259,242.0,553.0,1941.0,865.0,115.0,,,,,,,,,
732,73.2109985352,20.0,3189076.0,299.888245009,15,1108.0,290,38,1115.0,203.0,226.0,372.0,826.0,1627.0,4626.0,290.0,661.0,506.242138445,1172.0,220.141913167,1872.0,0.130876068376,635.0,15,1582.0,4711,1627.0,4868,450300.0,0.0,1649,368.0,1033.0,1959.0,1219.0,289.0,,,,,,,,,
733,73.6989974976,59.0,3210332.75,204.462634091,15,724.0,291,59,1412.0,248.0,295.0,540.0,889.0,1972.0,5531.0,119.0,413.0,512.201429173,1080.0,306.509718467,2103.0,0.0622919638612,1306.0,15,1873.0,4994,1972.0,5855,450400.0,0.0,1984,414.0,1268.0,2254.0,1469.0,450.0,,,,,,,,,
734,284.54699707,31.0,12394855.0,86.6726874585,15,542.0,292,8,415.0,250.0,246.0,477.0,1690.0,2663.0,7068.0,308.0,257.0,1322.41337373,421.0,1280.43176956,2829.0,0.0586779780841,83.0,15,2382.0,1749,2663.0,7290,450500.0,0.0,2470,427.0,1463.0,2541.0,2336.0,523.0,,,,,,,,,
735,1156.79296875,16.0,50389920.0,65.1085069228,15,204.0,293,0,557.0,58.0,104.0,249.0,806.0,1217.0,3187.0,1.0,73.0,2906.90681594,186.0,2951.15607526,1346.0,0.0958395245171,329.0,15,1261.0,1365,1217.0,3339,450601.0,0.0,1971,183.0,611.0,1058.0,1201.0,286.0,,,,,,,,,
736,142.218002319,26.0,6195004.0,237.74193225,15,3726.0,294,12,2150.0,235.0,311.0,522.0,2052.0,3120.0,8341.0,530.0,661.0,712.657095806,665.0,514.848317695,3287.0,0.0508062062671,3693.0,15,2079.0,10921,3120.0,8737,450602.0,0.0,4795,522.0,1863.0,2827.0,2814.0,711.0,,,,,,,,,
737,88.4680023193,54.0,3853662.25,226.648038822,15,1840.0,295,27,1002.0,162.0,111.0,283.0,885.0,1441.0,4205.0,,1488.0,487.147616172,1343.0,244.022734486,1538.0,0.0630689206762,515.0,15,1538.0,6242,1441.0,4518,450603.0,0.0,2413,323.0,995.0,1493.0,1454.0,253.0,,,,,,,,,
738,47.7010002136,2.0,2077836.625,4.01045032652,15,106.0,298,13,29.0,116.0,165.0,263.0,1368.0,1912.0,5472.0,221.0,10.0,298.626357261,41.0,308.165907062,1973.0,0.0309173846934,18.0,15,1736.0,206,1912.0,5776,450606.0,0.0,3143,355.0,1510.0,1695.0,1927.0,289.0,,,,,,,,,
739,111.930000305,25.0,4875662.0,257.524791604,15,2204.0,299,118,1297.0,573.0,420.0,553.0,653.0,2199.0,4982.0,1154.0,1261.0,660.696111754,2801.0,168.545833312,2370.0,0.0721518987342,2521.0,15,1037.0,10109,2199.0,5176,450607.0,0.0,2645,344.0,728.0,2306.0,1047.0,751.0,,,,,,,,,
740,40.9440002441,3.0,1783500.25,79.2449425085,15,242.0,297,15,704.0,145.0,154.0,277.0,749.0,1325.0,3514.0,103.0,177.0,272.961603886,134.0,183.33109017,1405.0,0.0569395017794,274.0,15,1110.0,1534,1325.0,3663,450605.0,0.0,2020,195.0,753.0,1038.0,1243.0,434.0,,,,,,,,,
741,49.0670013428,,2137374.25,18.7896296183,15,212.0,296,60,235.0,133.0,178.0,286.0,1026.0,1623.0,5158.0,331.0,88.0,305.39165387,103.0,280.250542407,1700.0,0.0452941176471,63.0,15,1369.0,701,1623.0,4721,450604.0,0.0,2620,239.0,1096.0,1363.0,1676.0,347.0,,,,,,,,,
